Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
1a99c4ba-6948-4054-96cd-62164ff4a6f0	TCGA-B6-A0I9-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 consensus_mRNA	UNCID_468859.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 gene_expression	UNCID_476273.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
1a99c4ba-6948-4054-96cd-62164ff4a6f0	TCGA-B6-A0I9-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 consensus_mRNA	UNCID_468859.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 exon_expression	UNCID_476249.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
1a99c4ba-6948-4054-96cd-62164ff4a6f0	TCGA-B6-A0I9-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	1a99c4ba-6948-4054-96cd-62164ff4a6f0 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 consensus_mRNA	UNCID_468859.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0I9-01A-11R-A034-07 splice_junction_expression	UNCID_476263.TCGA-B6-A0I9-01A-11R-A034-07.110412_UNC13-SN749_0051_AB0168ABXX.5.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3264f809-4bbf-48e6-bbfd-77eaca9e602e	TCGA-AN-A0FD-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 consensus_mRNA	UNCID_465747.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 gene_expression	UNCID_471683.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3264f809-4bbf-48e6-bbfd-77eaca9e602e	TCGA-AN-A0FD-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 consensus_mRNA	UNCID_465747.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 exon_expression	UNCID_471827.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3264f809-4bbf-48e6-bbfd-77eaca9e602e	TCGA-AN-A0FD-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3264f809-4bbf-48e6-bbfd-77eaca9e602e RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 consensus_mRNA	UNCID_465747.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FD-01A-11R-A034-07 splice_junction_expression	UNCID_471838.TCGA-AN-A0FD-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.5.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
682942cb-589f-4348-abc2-3c7cc76fb34d	TCGA-BH-A0HI-01A-11R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 consensus_mRNA	UNCID_470005.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 gene_expression	UNCID_476563.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
682942cb-589f-4348-abc2-3c7cc76fb34d	TCGA-BH-A0HI-01A-11R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 consensus_mRNA	UNCID_470005.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 exon_expression	UNCID_476706.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
682942cb-589f-4348-abc2-3c7cc76fb34d	TCGA-BH-A0HI-01A-11R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	682942cb-589f-4348-abc2-3c7cc76fb34d RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 consensus_mRNA	UNCID_470005.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HI-01A-11R-A084-07 splice_junction_expression	UNCID_476576.TCGA-BH-A0HI-01A-11R-A084-07.110406_UNC13-SN749_0050_BB05L2ABXX.4.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
4eaae575-d631-4e2e-8e70-4b4e0a429d74	TCGA-B6-A0IN-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 consensus_mRNA	UNCID_463298.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 gene_expression	UNCID_469459.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
4eaae575-d631-4e2e-8e70-4b4e0a429d74	TCGA-B6-A0IN-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 consensus_mRNA	UNCID_463298.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 exon_expression	UNCID_469494.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
4eaae575-d631-4e2e-8e70-4b4e0a429d74	TCGA-B6-A0IN-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	4eaae575-d631-4e2e-8e70-4b4e0a429d74 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 consensus_mRNA	UNCID_463298.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IN-01A-11R-A034-07 splice_junction_expression	UNCID_469448.TCGA-B6-A0IN-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.5.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
9384eb09-5787-49e8-b07e-bd9f71997771	TCGA-B6-A0IP-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 consensus_mRNA	UNCID_463597.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 gene_expression	UNCID_469455.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
9384eb09-5787-49e8-b07e-bd9f71997771	TCGA-B6-A0IP-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 consensus_mRNA	UNCID_463597.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 exon_expression	UNCID_469554.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
9384eb09-5787-49e8-b07e-bd9f71997771	TCGA-B6-A0IP-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	9384eb09-5787-49e8-b07e-bd9f71997771 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 consensus_mRNA	UNCID_463597.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-B6-A0IP-01A-11R-A034-07 splice_junction_expression	UNCID_469519.TCGA-B6-A0IP-01A-11R-A034-07.110503_UNC12-SN629_0080_BC011MABXX.7.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
f0c59856-0421-46e3-a2f9-e17f0f267930	TCGA-BH-A0HP-01A-12R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 consensus_mRNA	UNCID_466901.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 gene_expression	UNCID_472413.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
f0c59856-0421-46e3-a2f9-e17f0f267930	TCGA-BH-A0HP-01A-12R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 consensus_mRNA	UNCID_466901.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 exon_expression	UNCID_472635.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
f0c59856-0421-46e3-a2f9-e17f0f267930	TCGA-BH-A0HP-01A-12R-A084-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	f0c59856-0421-46e3-a2f9-e17f0f267930 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 consensus_mRNA	UNCID_466901.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0HP-01A-12R-A084-07 splice_junction_expression	UNCID_472467.TCGA-BH-A0HP-01A-12R-A084-07.110426_UNC12-SN629_0077_AB08WNABXX.8.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
570ee0fd-7003-45ce-9c42-8f6145604186	TCGA-AN-A0FK-01A-11R-A034-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	570ee0fd-7003-45ce-9c42-8f6145604186 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	570ee0fd-7003-45ce-9c42-8f6145604186 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	570ee0fd-7003-45ce-9c42-8f6145604186 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FK-01A-11R-A034-07 consensus_mRNA	UNCID_465806.TCGA-AN-A0FK-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-AN-A0FK-01A-11R-A034-07 gene_expression	UNCID_471803.TCGA-AN-A0FK-01A-11R-A034-07.110427_UNC15-SN850_0064_AB066WABXX.7.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
